Table No.19 (b),,,,,,,,,,
"STATEMENT ON REMMITTANCE-WISE DETAILS OF FDI EQUITY INFLOWS UNDER ACQUISITION OF SHARES ROUTE
126,"DARWINBOX DIGITAL SOLUTIONS PRIVATE
LIMITED",TELANGANA,Hyderabad,"Human resources provision and management of human resources
functions",SCI Investments VI,Mauritius,9.48,0.13,"Received in the
company",
127,DARWINBOX DIGITAL SOLUTIONS PRIVATE LIMITED,TELANGANA,Hyderabad,Human resources provision and management of human resources functions,SCI Investments VI,Mauritius,10.00,0.14,Received in the company,
128,DARWINBOX DIGITAL SOLUTIONS PRIVATE LIMITED,TELANGANA,Hyderabad,Human resources provision and management of human resources functions,LIGHTSPEED INDIA PARTNER I LLC,Mauritius,4.21,0.06,Received in the company,
129,DARWINBOX DIGITAL SOLUTIONS PRIVATE LIMITED,TELANGANA,Hyderabad,Human resources provision and management of human resources functions,LIGHTSPEED INDIA PARTNER I LLC,Mauritius,0.02,0.00,Received in the company,
130,"DARWINBOX DIGITAL
SOLUTIONS PRIVATE LIMITED",TELANGANA,Hyderabad,"Human resources provision and
management of human resources functions",LIGHTSPEED INDIA PARTNER I LLC,Mauritius,10.50,0.15,"Received in
the company",
131,DARWINBOX DIGITAL SOLUTIONS PRIVATE LIMITED,TELANGANA,Hyderabad,Human resources provision and management of human resources functions,SCI Investments VI,Mauritius,9.73,0.14,Received in the company,
132,DARWINBOX DIGITAL SOLUTIONS PRIVATE LIMITED,TELANGANA,Hyderabad,Human resources provision and management of human resources functions,SCI Investments VI,Mauritius,0.05,0.00,Received in the company,
133,DARWINBOX DIGITAL SOLUTIONS PRIVATE,TELANGANA,Hyderabad,Human resources provision and management of human resources,SCI Investments VI,Mauritius,24.28,0.34,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
,LIMITED,,,functions,,,,,company,
134,DARWINBOX DIGITAL SOLUTIONS PRIVATE LIMITED,TELANGANA,Hyderabad,Human resources provision and management of human resources functions,SCI Investments VI,Mauritius,20.00,0.28,Received in the company,
135,DATALYZER TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Computer consultancy and computer facilities management activities,Icarus Beheer B.V,Netherland,3.69,0.05,Received in the Company,
136,DB ROOFING (INDIA) PRIVATE LIMITED,KERALA,Ernakulam,"Other data processing, hosting and related activities n.e.c.",Dynamic Bradview Roofing PTY Ltd,Australia,4.50,0.06,"Received in
the Company",
137,DB ROOFING (INDIA) PRIVATE LIMITED,KERALA,Ernakulam,"Other data processing, hosting and related activities n.e.c.",DYNAMIC BRADVIEW ROOFING PTY LTD,Australia,4.50,0.06,Received in the Company,
138,Deekshant Industrial & Logistics Park Private Limited,MAHARASHTRA,"Raigarh(MH
)",Construction of buildings carried out on own-account basis or on a fee or contract basis,ILP II Ventures XX Pte. Ltd,Singapore,0.01,0.00,GreenField,
139,DEEP RED INK CONSULTING PRIVATE LIMITED,TELANGANA,Hyderabad,Web-page designing,INNOFOUNDRY LLC,U.S.A,2.00,0.03,Received in the Company,
140,"DEEP RED INK
CONSULTING PRIVATE LIMITED",TELANGANA,Hyderabad,Web-page designing,INNOFOUNDRY LLC,U.S.A,1.96,0.03,"Received in
the company",
141,"DEEP RED INK
CONSULTING PRIVATE LIMITED",TELANGANA,Hyderabad,Web-page designing,INNOFOUNDRY LLC,U.S.A,1.96,0.03,"Received in
the company",
142,"DEEP RED INK CONSULTING PRIVATE
LIMITED",TELANGANA,Hyderabad,Web-page designing,INNOFOUNDRY LLC,U.S.A,1.96,0.03,"Received in the
Company",
143,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,AB Initio Capital L.P.,U.S.A,0.91,0.01,"Received in the
company",
144,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,AB Initio Capital L.P.,U.S.A,0.06,0.00,"Received in the
company",
145,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,AB Initio Capital L.P.,U.S.A,43.61,0.61,"Received in the
company",
146,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,Canada Pension Plan,Canada,347.58,4.89,Received in,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
,,,,,Investment Board,,,,the Company,
147,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,Canada Pension Plan Investment Board,Canada,0.38,0.01,Received in the Company,
148,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,Canada Pension Plan Investment Board,Canada,7.26,0.10,"Received in
the Company",
149,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,Alpine Opportunity Fund II L.P.,U.S.A,393.13,5.50,"Received in
the company",
150,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,Alpine Opportunity Fund II L.P.,U.S.A,0.43,0.01,"Received in
the company",
151,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,Alpine Opportunity Fund II L.P.,U.S.A,8.22,0.12,"Received in
the company",
152,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,HANNE BIRGITTE BREINBJERG SORENSEN,Denmark,10.00,0.14,"Received in the
Company",
153,Delhivery Private Limited,DELHI,South Delhi,Other land transport services n.e.c,CANADA PENSION PLAN INVESTMENT BOARD,Canada,695.01,9.76,Received in the Company,
154,Delta Sensor Private Limited,DELHI,South Delhi,Manufacture of other measuring n.e.c.,Delta Sensor SAS,France,5.88,0.08,BrownField,
155,Demandshore Solutions Private Limited,MAHARASHTRA,Pune,Other information service activities n.e.c.,Ziff Davis International Ltd.,United Kingdom,262.24,3.68,"Received in the
Company",
156,DERIV IT SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,Luxoft International Company. Ltd.,Cyprus,12.76,0.18,"Received in the
Company",
157,"Desai Fruits And Vegetables Private
Limited",GUJARAT,Navsari,Growing of bananas,"CONTRACT FARMING MAURITIUS PRIVATE
LIMITED",Mauritius,282.02,3.95,"Received in the
company",
158,"DIALEC MEDICAL SERVICES PRIVATE
LIMITED",KARNATAKA,Bengaluru,"Wholesale of scientific, medical and surgical machinery and equipment",BRAM PETRUS MARTINUS VAN DEN BOOM,Netherland,0.00,0.00,"Received in the
Company",
159,DIASORIN HEALTHCARE,MAHARASHTRA,Mumbai,"Wholesale of scientific, medical and",Diasorin Inc.,U.S.A,19.78,0.28,Received in,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
,INDIA PRIVATE LIMITED,,,surgical machinery and equipment,,,,,the Company,
160,Digitamize Innovations Private Limited,State Not Indicated,District Not Indicated,Other information service activities n.e.c.,Digitamize Inc,U.S.A,0.05,0.00,-,
161,Dimension Nxg Private Limited,MAHARASHTRA,Thane,"Manufacture of printers, scanners, including bar code scanners, smart card readers, virtual reality helmets,
computer projectors (video beamers)",Nailesh Kanaksi khimji,Oman,16.92,0.24,Received in the Company,
162,DIPTAB VENTURES PRIVATE LIMITED,HARYANA,Gurgaon,Motorised road freight transport,Kozhevnikov Kirill Stanislavovich,Russia,2.64,0.04,"Received in
the Company",
163,DIXCY TEXTILES PRIVATE LIMITED,TAMIL NADU,Coimbatore,Manufacture of all types of textile garments and clothing accessories,Varenna Holdings Limited,Cyprus,773.21,10.88,"Received in
the Company",
164,DIXCY TEXTILES PRIVATE LIMITED,TAMIL NADU,Coimbatore,Manufacture of all types of textile garments and clothing accessories,Varenna Holdings Limited,Cyprus,4262.99,60.01,"Received in
the Company",
165,DIXCY TEXTILES PRIVATE LIMITED,TAMIL NADU,Coimbatore,Manufacture of all types of textile garments and clothing accessories,Varenna Holdings Limited,Cyprus,563.80,7.94,"Received in the
Company",
166,Drums Food International Private Limited,MAHARASHTRA,Mumbai,"Manufacture of ice-cream, kulfi etc.",MOUSSERNA LP,United Kingdom,40.00,0.56,Received in the Company,
167,"Drums Food International Private
Limited",MAHARASHTRA,Mumbai,"Manufacture of ice-cream, kulfi etc.",Danone Manifesto Ventures Europe SAS,France,20.03,0.28,"Received in the
Company",
168,DSC VENTURES PRIVATE LIMITED,DELHI,South Delhi,"Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways,
highways, bridges, tunnels and subways",ARC INFRASTRUCTURE LTD,Mauritius,72.24,1.02,Received in the Company,
169,DSC VENTURES PRIVATE LIMITED,DELHI,South Delhi,"Construction and maintenance of motorways, streets, roads, other
vehicular and pedestrian ways, highways, bridges, tunnels and subways",ARC INFRASTRUCTURE LTD,Mauritius,82.24,1.16,Received in the Company,
170,DUROCRETE ENGINEERING SERVICES PRIVATE LIMITED,MAHARASHTRA,Pune,Technical testing and analysis,"ADVANCED CONSTRUCTION TECHNOLOGY SERVICES
PTE. LTD.",Singapore,10.18,0.14,Received in the Company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
171,DUROCRETE ENGINEERING SERVICES PRIVATE LIMITED,MAHARASHTRA,Pune,Technical testing and analysis,"ADVANCED CONSTRUCTION TECHNOLOGY SERVICES
PTE. LTD.",Singapore,30.58,0.43,Received in the Company,
172,DUROCRETE ENGINEERING SERVICES PRIVATE LIMITED,MAHARASHTRA,Pune,Technical testing and analysis,"ADVANCED CONSTRUCTION TECHNOLOGY SERVICES
PTE. LTD.",Singapore,8.11,0.11,Received in the company,
173,EARTHANALYTICS INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Research and experimental
development on natural sciences and engineering",Michael Marc Uriel Anthony,Germany,0.05,0.00,"Received in
the company",
174,EBEST MOBILE TECHNOLOGY PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,EBEST MOBILE INC,U.S.A,0.05,0.00,Received in the Company,
175,EBN Ecommerce Private Limited,DELHI,South Delhi,"Wholesale of telephone, mobile phone and communications equipment and parts",EBN HOLDINGS LIMITED,Canada,0.00,0.00,Received in the Company,
176,EBN Ecommerce Private Limited,DELHI,South Delhi,"Wholesale of telephone, mobile phone and communications equipment and parts",eBuyNow eCommerce Limited,Canada,0.31,0.00,Received in the Company,
177,"EDUCATIONAL
INITIATIVES PRIVATE LIMITED",GUJARAT,Ahmedabad,Other educational services n.e.c.,Gaja Capital Fund II Limited,Mauritius,4.31,0.06,"Received in
the company",
178,Edunetwork Private Limited,KARNATAKA,Bengaluru,"Renting of tent, furniture, pottery and glass, kitchen and tableware, utensils, household electrical and electronic
equipments etc.",ACCEL INDIA IV (MAURITIUS) LIMITED,Mauritius,18.45,0.26,Receievd in the Company,
179,ELDON CS ENCLOSURES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Manufacture of other structural metal products,Eldon Holding Espana SL,Spain,0.24,0.00,"Received in the
Company",
180,ELDON CS ENCLOSURES PRIVATE LIMITED,MAHARASHTRA,Mumbai,Manufacture of other structural metal products,Eldon Holding Espana SL,Spain,0.24,0.00,Received in the Company,
181,ELECTRONICA FINANCE LIMITED,MAHARASHTRA,Pune,Other credit granting,ESF Holdings,Mauritius,60.00,0.84,Received in the Company,
182,ELI HEALTH SOLUTIONS PRIVATE LIMITED,DELHI,South West Delhi,Other information technology and computer service activities n.e.c,Wilmington Holdings Limited,Malta,0.05,0.00,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
183,ELPIS Ventures Pvt Ltd,KARNATAKA,Bengaluru,"Construction of buildings carried out on
own-account basis or on a fee or contract basis",Moribus Holdings Pte Ltd,Singapore,0.01,0.00,"Received in
the Company",
184,ELPIS Ventures Pvt Ltd,KARNATAKA,Bengaluru,Construction of buildings carried out on own-account basis or on a fee or contract basis,Moribus Holdings Pte Ltd,Singapore,0.00,0.00,Received in the Company,
185,"EMERGYA WIND TURBINES PRIVATE
LIMITED",TAMIL NADU,Chennai,"Manufacture of engines and turbines, except aircraft, vehicle and cycle
engines",EMERGYA WIND TECHNOLOGIES B V,Netherland,0.09,0.00,"Received in the
company",
186,"EMERGYA WIND TURBINES PRIVATE
LIMITED",TAMIL NADU,Chennai,"Manufacture of engines and turbines, except aircraft, vehicle and cycle
engines",EMERGYA WIND TECHNOLOGIES B V,Netherland,0.01,0.00,"Received in the
Company",
187,EMITEL TECHNOLOGIES (INDIA) PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Diconium Digital Solutions GmbH,Germany,119.50,1.68,"Received in the
Company",
188,Enasyn India Private Limited,TELANGANA,Hyderabad,Other business support service activities n.e.c,Cheerful Hero Limited,HongKong,0.10,0.00,"Received in the
Company",
189,Endovascular Corporation Private Limited,MAHARASHTRA,Mumbai,Other non-specialised wholesale trade n.e.c.,BALT INTERNATIONAL,France,0.90,0.01,Received in the Company,
190,Endovascular Corporation Private Limited,MAHARASHTRA,Mumbai,Other non-specialised wholesale trade n.e.c.,BALT HONGKONG,HongKong,0.23,0.00,Received in the Company,
191,Endovascular Corporation Private Limited,MAHARASHTRA,Mumbai,Other non-specialised wholesale trade n.e.c.,BALT INTERNATIONAL,France,1.13,0.02,Received in the company,
192,Enel Green Power India Private Limited,DELHI,East Delhi,Electric power generation using other non conventional sources,Enel Green Power Development S.R.L.,Italy,1360.00,19.14,"Received in
the Company",
193,"ENGINEERED COMPONENTS AND
SYSTEMS INDIA PRIVATE LIMITED",KARNATAKA,Bengaluru,Manufacture of fluid power equipment,Engineered Solutions Holdings C.V.,U.S.A,0.00,0.00,Received in the Company,
194,"ENGINEERED COMPONENTS AND SYSTEMS INDIA PRIVATE
LIMITED",KARNATAKA,Bengaluru,Manufacture of fluid power equipment,Power Packer Europa BV,Netherland,0.10,0.00,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
195,ENRON SECURITIES PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Other financial service activities, except
insurance and pension funding activities, n.e.c.",Giovanni Piazzola,Oman,5.28,0.07,"Received in
the Company",
196,ENTCO MUSIC PRIVATE LIMITED,MAHARASHTRA,Thane,Other creative arts and entertainment activities,Believe International,Luxembour g,39.00,0.55,Received in the Company,
197,Envision Scientific Private Limited,GUJARAT,Surat,Manufacture of other articles n.e.c.,concept medical inc,U.S.A,49.78,0.70,"Received in the
company",
198,Enzen Global Solutions Private Limited,KARNATAKA,Bengaluru,Management consultancy activities,GPC EIV LTD,Cayman Islands,37.17,0.52,"Received in the
Company",
199,"EPOWERX LEARNING TECHNOLOGIES PRIVATE
LIMITED",TAMIL NADU,Kanchipura m,Web hosting activities,"Skill-Lync, Inc",U.S.A,0.08,0.00,"Received in the
Company",
200,EQUINOX BUSINESS PARKS PRIVATE LIMITED,MAHARASHTRA,Mumbai,Real estate activities with own or leased property,Cotton Holdings 1 Pte Ltd.,Singapore,13.11,0.18,BrownField,
201,ERPL REALTY PRIVATE LIMITED,TAMIL NADU,Kanchipura m,"Construction of buildings carried out on own-account basis or on a fee or
contract basis",ILP III Ventures XXI Pte Ltd,Singapore,0.10,0.00,GreenField,
202,ERRORIST MEDIA PRIVATE LIMITED,MAHARASHTRA,Pune,Advertising,Multi Channel Network Technology PTE LTD,Singapore,0.09,0.00,Received in the Company,
203,ESRI INDIA TECHNOLOGIES LIMITED,DELHI,South Delhi,Providing software support and maintenance to the clients,"ENVIRONMENTAL SYSTEMS RESEARCH
INSTITUTE INC",U.S.A,0.01,0.00,"Received in the
Company",
204,ESRI INDIA TECHNOLOGIES LIMITED,DELHI,South Delhi,Providing software support and maintenance to the clients,"ENVIRONMENTAL SYSTEMS RESEARCH
INSTITUTE INC",U.S.A,0.01,0.00,"Received in the
Company",
205,ESRI INDIA TECHNOLOGIES LIMITED,DELHI,South Delhi,Providing software support and maintenance to the clients,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE INC,U.S.A,14.13,0.20,Received in the company,
206,ESRI INDIA TECHNOLOGIES LIMITED,DELHI,South Delhi,Providing software support and maintenance to the clients,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE INC,U.S.A,0.03,0.00,Received in the Company,
207,ESRI INDIA TECHNOLOGIES LIMITED,DELHI,South Delhi,Providing software support and maintenance to the clients,ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE INC,U.S.A,0.01,0.00,Received in the Company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
208,Essar Minmet Limited,GUJARAT,Vadodara,Manufacture of other basic iron and steel n.e.c,NGC Trading Limited,Mauritius,0.02,0.00,"Received in
the Company",
209,ESSAR OIL AND GAS EXPLORATION AND PRODUCTION LIMITED,GUJARAT,Mahesana,On shore Extraction of natural gas,Essar Exploration and Production Limited,Mauritius,166.16,2.33,Received in the company,
210,"ESSAR OIL AND GAS EXPLORATION AND
PRODUCTION LIMITED",GUJARAT,Mahesana,On shore Extraction of natural gas,Essar Exploration and Production Limited,Mauritius,2904.04,40.79,"Received in the
Company",
211,Essar Power Limited,GUJARAT,Surat,Electric power generation and transmission by nuclear power plants,Essar Power Holdings Limited,Mauritius,593.04,8.33,"Received in the
Company",
212,"ETECHACES MARKETING AND CONSULTING
PRIVATE LIMITED",HARYANA,Gurgaon,Other information service activities n.e.c.,RANJAN KUMAR SINGH,United Kingdom,58.55,0.82,"Received in the
company",
213,Etesian Urja Limited,MAHARASHTRA,Mumbai,Electric power generation using other non conventional sources,ORIX Corporation,Japan,918.00,12.92,"Received in the
Company",
214,EVERMINT LOGISTICS PRIVATE LIMITED,MAHARASHTRA,Pune,Construction of buildings carried out on own-account basis or on a fee or contract basis,ILP III Ventures IX Pte. Ltd.,Singapore,50.51,0.71,GreenField,
215,EVERMINT LOGISTICS PRIVATE LIMITED,MAHARASHTRA,Pune,Construction of buildings carried out on own-account basis or on a fee or contract basis,ILP III Ventures IX Pte. Ltd.,Singapore,0.02,0.00,GreenField,
216,Experion Student Housing Private Limited,DELHI,South West Delhi,"Accommodation provided by student residences, school dormitories",Experion Student Housing Holdings Pte. Ltd,Singapore,0.10,0.00,Received in the Company,
217,Exponentia Datalabs Private Limited,MAHARASHTRA,Mumbai,"Other data processing, hosting and related activities n.e.c.",Amit Midha,Singapore,13.28,0.19,"Received in
the Company",
218,Exponentia Datalabs Private Limited,MAHARASHTRA,Mumbai,"Other data processing, hosting and related activities n.e.c.",Amit Midha,Singapore,1.58,0.02,Received in the company,
219,EZEE TECHNOSYS PRIVATE LIMITED,GUJARAT,Surat,Other information technology and computer service activities n.e.c,YANOLJA SINGAPORE PTE. LTD,Singapore,144.33,2.03,Received in the Company,
220,EZEE TECHNOSYS PRIVATE LIMITED,GUJARAT,Surat,Other information technology and computer service activities n.e.c,Yanolja Singapore Pte. Ltd,Singapore,144.33,2.03,Received in the,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
,,,,,,,,,Company,
221,F & L GREEN ENERGY POWER SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Mumbai,"Wholesale and retail sale of new vehicles (passenger motor vehicles, ambulances, minibuses, jeeps, trucks, trailers and semi-trailers)",Fan Hao,China,0.03,0.00,Received in the Company,
222,Fabindia Overseas Private Limited,DELHI,South Delhi,"Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves,
ties, braces etc.",Kotak India Advantage Fund – I,Mauritius,213.49,2.99,Received in the company,
223,FAMPAY SOLUTIONS PRIVATE LIMITED,KARNATAKA,Bengaluru,Other information technology and computer service activities n.e.c,Fampay Inc,U.S.A,0.04,0.00,"Received in the
company",
224,FEDERAL MOGUL ANAND BEARINGS INDIA LIMITED,HARYANA,Gurgaon,"Manufacture of bearings, gears, gearing and driving elements",Federal-Mogul Investments BV,Netherland,528.41,7.42,"Received in the
Company",
225,FEDERAL MOGUL ANAND SEALINGS INDIA LIMITED,MAHARASHTRA,Pune,"Manufacture of other general purpose machinery n.e.c. (fans intended for industrial applications,exhaust hoods for commercial, laboratory or industrial use; calendering or other rolling
machines othe",Federal-Mogul Investments BV,Netherland,106.00,1.49,Received in the Company,
226,FINBRO TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Software installation,WUKONG TECH PTE LTD,Singapore,0.01,0.00,Received in the Company,
227,FINBRO TECHNOLOGIES PRIVATE LIMITED,KARNATAKA,Bengaluru,Software installation,WUKONG TECH PTE. LTD,Singapore,0.09,0.00,"Received in the
company",
228,FIVE-STAR BUSINESS FINANCE LIMITED,TAMIL NADU,Chennai,Other credit granting,TPG Asia VII SF Pte. Ltd.,Singapore,258.73,3.63,"Received in the
Company",
229,FIVE-STAR BUSINESS FINANCE LIMITED,TAMIL NADU,Chennai,Other credit granting,TPG Asia VII SF Pte. Ltd.,Singapore,45.49,0.64,Received in the Company,
230,Flyingfeathers visa experts private limited,PUNJAB,Mohali,Activities of extraterritorial organizations and bodies,FLYINGFEATHERS INVEST AS,Norway,0.05,0.00,Received in the Company,
231,Flyingfeathers visa experts private limited,PUNJAB,Mohali,Activities of extraterritorial organizations and bodies,FLYINGFEATHERS INVEST AS,Norway,0.00,0.00,Received in the Company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
232,Flyingfeathers visa experts private limited,PUNJAB,Mohali,Activities of extraterritorial organizations and bodies,FLYINGFEATHERS INVEST AS,Norway,0.05,0.00,"Received in
the Company",
233,FRESCANO INFO TECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,Frescano Group AB,Sweden,1.88,0.03,Received in the Company,
234,FRESCANO INFO TECH PRIVATE LIMITED,KARNATAKA,Bengaluru,Providing software support and maintenance to the clients,Frescano Group AB,Sweden,1.96,0.03,"Received in the
company",
235,FSN E-Commerce Ventures Private Limited,MAHARASHTRA,Mumbai,"Manufacture of hair oil, shampoo, hair dye etc. (includes manufacture of shampoos, hair sprays, hair fixers, hair oils, hair creams, hair dyes and bleaches
and preparations for permanent waving",Steadview Capital Mauritius Limited,Mauritius,1029.10,14.40,Received in the company,
236,FSN E-Commerce Ventures Private Limited,MAHARASHTRA,Mumbai,"Manufacture of hair oil, shampoo, hair dye etc. (includes manufacture of shampoos, hair sprays, hair fixers, hair oils, hair creams, hair dyes and bleaches
and preparations for permanent waving",ABG Capital,Mauritius,181.61,2.54,Received in the company,
237,Future Retail Destination Private Limited,HARYANA,Jhajjar,Construction of buildings carried out on own-account basis or on a fee or contract basis,ESR DELHI 3 PTE LTD,Singapore,124.69,1.75,GreenField,
238,Gargantuan Industrial Space Solutions Private Limited,MAHARASHTRA,Mumbai,Construction of buildings carried out on own-account basis or on a fee or contract basis,ESR Kolkata 3 Pte. Ltd,Singapore,0.10,0.00,Received in the Company,
239,Gas One Energy India Private Limited,MAHARASHTRA,Mumbai,Bottling of LPG/CNG,Saisan Co. Ltd,Japan,2.55,0.04,Received in the company,
240,GATEWAY NINTEC PRIVATE LIMITED,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a
particular client excluding web-page designing",AUTOFACETS B.V.,Netherland,1.30,0.02,Received in the Company,
241,GATEWAY NINTEC PRIVATE LIMITED,GUJARAT,Ahmedabad,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page
designing",AUTOFACETS B.V.,Netherland,1.30,0.02,Received in the company,
242,Gati Realtors Private Limited,MAHARASHTRA,Nagpur,"Construction of buildings carried out on own-account basis or on a fee or
contract basis",ESR NAGPUR 1 PTE LTD,Singapore,168.19,2.37,GreenField,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
243,"GEBBS HEALTHCARE
SOLUTIONS PRIVATE LIMITED",MAHARASHTRA,Thane,"Other data processing, hosting and related activities n.e.c.",Citron Investments Limited,Mauritius,304.99,4.27,"Received in
the company",
244,GEBBS HEALTHCARE SOLUTIONS PRIVATE LIMITED,MAHARASHTRA,Thane,"Other data processing, hosting and related activities n.e.c.",Citron Investments Limited,Mauritius,16.09,0.23,Received in the Company,
245,GECITECH INDIA PRIVATE LIMITED,MAHARASHTRA,Mumbai,Other non-specialised wholesale trade n.e.c.,Gecitech,France,0.06,0.00,"Received in the
Company",
246,GEOSERVEX HUB INDIA PRIVATE LIMITED,TAMIL NADU,Kanchipura m,Architectural and engineering activities and related technical consultancy,ZBIGNIEW KRYSTOWCZYK,Poland,0.27,0.00,"Received in the
Company",
247,GFA ADVISORY INDIA PRIVATE LIMITED,DELHI,East Delhi,"Forestry service activities (forest management consulting services, forestry inventories, timber evaluation,
forest pest control",GFA Beteiligung GmbH,Germany,0.00,0.00,Received in the company,
248,GIGSKY INDIA PRIVATE LIMITED,KARNATAKA,Bengaluru,Activities of Internet access by the operator of the wireless infrastructure,Gigsky Inc,U.S.A,5.11,0.07,Received in the company,
249,GU CRUDE CARRIERS ORIVATE LIMITED,TAMIL NADU,Kanchipura m,Sea and coastal freight water transport,"GLOBAL UNITED SHIPPING
(S) PTE LTD",Singapore,0.00,0.00,Received in the Company,
250,GURBAX HOLDINGS PRIVATE LIMITED,TAMIL NADU,Chennai,Manufacture of other plastics products n.e.c.,ADISH UBEROI,U.S.A,0.05,0.00,Received in the Company,
251,GURBAX HOLDINGS PRIVATE LIMITED,TAMIL NADU,Chennai,Manufacture of other plastics products n.e.c.,ADISH UBEROI,U.S.A,0.05,0.00,"Received in
the Company",
252,Happiest Minds Technologies Pvt. Ltd.,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page
designing",RAJIV SHAH,U.S.A,7.80,0.11,Received in the Company,
253,Happiest Minds Technologies Pvt. Ltd.,KARNATAKA,Bengaluru,"Writing, modifying, testing of computer program to meet the needs of a particular client excluding web-page
designing",Chittoor Isaac George,United Kingdom,0.47,0.01,Received in the company,
254,HARKIN GLOBAL SOLUTIONS PRIVATE LIMITED,TAMIL NADU,Chennai,"Wholesale of other households goods,
n.e.c. [Includes wholesale of household equipment and appliances, n.e.c;",HOMEEASY INDUSTRIAL CO LIMITED,HongKong,0.03,0.00,Received in the company,
Sr.No.,Name of Indian Company,State,Location (District),Item/ Activity,Name of Foreign Collaborator,Country,Amount,,Investment Type,
,,,,,,,Rs.,US$,,
,,,,"photographic equipment, games, toys
and sports goods (also includes bicycles, cycle ricksh",,,,,,
255,HIGH STREET ESSENTIALS PRIVATE LIMITED,DELHI,South Delhi,"Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods as well as other personal or household
goods",SAIF Partners India VI Limited,Mauritius,6.74,0.09,Received in the company,
256,HIGH STREET ESSENTIALS PRIVATE LIMITED,DELHI,South Delhi,"Fashion design related to textiles, wearing apparel, shoes, jewelry, furniture and other fashion goods as well as other personal or household
goods",SAIF Partners India VI Limited,Mauritius,1.65,0.02,Received in the Company,
257,Hind Pocket Books Private Limted,DELHI,East Delhi,"Publishing of books, brochures, leaflets and similar publications, including publishing encyclopedias (including on
CD-ROM)",PENGUIN BOOKS LIMITED,United Kingdom,0.65,0.01,Received in the Company,
258,Hind Pocket Books Private Limted,DELHI,East Delhi,"Publishing of books, brochures, leaflets and similar publications, including publishing encyclopedias (including on
CD-ROM)",PENGUIN BOOKS LIMITED,United Kingdom,0.30,0.00,Received in the Company,
